Speaker,Line
Homer,"Flanders, I mix Twinkies and Ding Dongs all the time. In Europe they call it a Dinkie."
Homer,Now wait just a minute -- I used to worry Marge was too good for me. She was always thinking of ways to improve me. But then part of her died and she doesn't try any more. So we're all where we want to be.
Homer,"Who the hell is Mr. Flanders? Oh, Flanders."
Homer,"Hello? Yes, I'm Ned Flanders' close personal friend... that's right, hot and heavy... they've never been happier. Oh yes, I she does look pregnant. Now, who might you be? A tabloid? Is that one of those really strong mints? Hello? Hello?"
Homer,"Hey, don't blame me, I voted for the green M&M."
Homer,"Moe, what are you doing here?"
Homer,Stupid Flanders. I'm not giving you any of my secret moves.
Homer,"Look, Flanders. I'm always interested in talking about free milk. And if there's cookies involved, so much the better."
Homer,"Poor Ned, gardening away his misery."
Homer,Me too.
Homer,Uh-oh. Here comes Helen Fielding.
Homer,Droll.
Homer,Mmm... promo.
Homer,"Ew, Fox!"
Homer,Do - you - hear - a - noise?
Homer,Marge germs!
Homer,I'm gonna go calm my nerves with a nice relaxing shave.
Homer,Tissues please!
Homer,Get... out of my... airspace!
Homer,I'm on my way. You man the rake.
Homer,It was an application to open a Cinnabon stand.
Homer,Never!
Homer,Stay plugged in! I will find you!
Homer,"Now Cookie, do you think you can sell this house?"
Homer,"See, it all works out?"
Homer,Make that a chocolate milk and you've got a deal.
Homer,That's a great idea. Why didn't you say something before?
Homer,What?
Homer,I SEE A BAD MOON RISING...
Homer,LOOKS LIKE WE'RE IN FOR NASTY WEATHER...
Homer,I guess there's only one way out of our problems: a murder/suicide pact.
Homer,"It's just an expression, Marge."
Homer,"Eh, I'm still undecided."
Homer,Bo-ring!
Homer,Let him speak!
Homer,"Krusty, you've let everyone down. And even worse, you've let down this sacred document."
Homer,Stained with the blood of American patriots.
Homer,From the unknown toaster.
Homer,Yeah. And to make things even more suspenseful... our plane leaves in a half hour!
Homer,"Beat it, Waxie."
Homer,"Sir, I studied under Ed McMahon!"
Homer,How 'bout before?
Homer,You call this a bicameral legislature?
Homer,"I say, I say... my groin!"
Homer,That's right. Over the homes of poor people.
Homer,"So kids, its Valentine's Day, and you know what that means -- you get to stay downstairs watching TV with the sound turned way up."
Homer,"Oh, we'll be upstairs, in the bedroom making love... ly rope ladders in case there's a fire."
Homer,"Children, so naïve."
Homer,I didn't say anything. So naïve.
Homer,"Oh my darling, nothing is too romantic for you. Have some more liquor."
Homer,"That's it, drink up my pretty."
Homer,"Thanks for the love tip, ""60 Minutes II."""
Homer,"Mm, funky!"
Homer,"Hey there, Little Red Riding Hood. I ate your granny and now I'm in the mood for love."
Homer,But it's St. Valentine's Day! God wants us to do it.
Homer,"Well, my special mix tape will get you going."
Homer,"Oh, no! That's Maggie's mix tape! Then Maggie must have gotten..."
Homer,Shot down on Valentine's Day. That's supposed to be a gimme. Everybody's gettin'some but me.
Homer,Everyone but me.
Homer,Marge doesn't think I'm sexy. What am I supposed to do?
Homer,"Suicide, eh?"
Homer,"That's it! Thank you, outdoor advertising! You saved my marriage -- and not for the first time."
Homer,"""Releasing your inner screenplay,"" ""Create an online kennel,"" ooh, ""Strip for your wife!"""
Homer,Dr. Hibbert? You're the teacher?
Homer,Three coats.
Homer,Aren't you gonna chuckle?
Homer,Nobody loves oily Homer...
Homer,You know everything about me!
Homer,Wipe me down and sign me up!
Homer,"You're preaching to the choir, man."
Homer,"Uh, well, I drew it on... See..."
Homer,"Oooh, published by Kinko's!"
Homer,Yes!
Homer,Yes!
Homer,God yes!
Homer,"Tip one, ""Live each day like it was your last."""
Homer,I don't wanna die! I'm so young.
Homer,"Tip two, ""Let nothing stand in your way."""
Homer,"Listen up, ""life obstacles."" From now on, nothing's gonna stand in Homer Simpson's way!"
Homer,Do your homework!
Homer,Don't do so much homework!
Homer,Learn to talk!
Homer,"You, let's love. Now!"
Homer,Go on ahead. I'll just slow you down.
Homer,"It's the sound of a go-getter at work, Marge. Look, I installed a key hook so you'll always know where your keys are."
Homer,"I finally harnessed the awesome power of the hook. Well, time for work."
Homer,"Megatronics Tip twenty: ""Make your cubicle into a you-bicle."""
Homer,"Hmm. What next, Megatronics? ""Point out problems at your workplace to your boss. To separate yourself from the herd, just tattle on the cattle. Hm."
Homer,And now to see Mr. Burns for the promotion and raise I've deserved since this morning.
Homer,"Mr. Burns, I've made a list of recommendations to improve plant efficiency."
Homer,But the book said you would applaud my initiative.
Homer,"Yes, sir."
Homer,"Ahhh, look at the little eels. Electric eels!"
Homer,"Well, he does. All my life I've had one dream: to achieve my many goals. Mr. Burns has never given me a thumbs up or a ""way to be"" or a ""you go, girl."" No, he just steps all over everyone who works for him, taking pleasure in making us feel small."
Homer,"Thanks for trying, but I'll be at Moe's."
Homer,I gave Mr. Burns the best years of my life. And how much respect does he give me?
Homer,"Moe, we've been complaining about him every night for eight years."
Homer,Revenge? On Mr. Burns?
Homer,"No, I think this calls for something a little more cerebral."
Homer,Wait'll he steps on this flaming bag of... Lisa's college fund?!
Homer,Get rid of a bird? No way. Their eyes are so expressive.
Homer,Why are you looking at me like that?
Homer,"I have a plan to get to the top, but I have to do some pretty rotten things to get there. I'm not sure I could look at myself in the mirror, or any highly-polished metal."
Homer,"This is it, boy. With this bird gone, the plant will be mine for the taking."
Homer,Mr. Burns! The Nuclear Regulatory Commission is here for a surprise inspection!
Homer,Hello!
Homer,Hello!
Homer,Hello!
Homer,Hello!
Homer,"That's right. And as my first act... Mr. Burns, you're fired!"
Homer,"No, it's entirely within my power. Furthermore, there never were any nuclear inspectors. Check and mate. Now, king me!"
Homer,Huh?
Homer,Mr. Burns?
Homer,"Eat crowd, old man!"
Homer,"Hey, that looks fun! Do me!"
Homer,Mr. Burns' reign of terror is over.
Homer,And today begins my reign of terr--
Homer,... iffic management!
Homer,"Unlike Mr. Burns, I will respect you, the working class slob, because we are all equals. And now, as I ascend this crystal staircase to my office, I say: avert your gaze!"
Homer,"That is so cool. Bart, open the door."
Homer,"Now, open it again and put a walnut in there."
Homer,You're right. Put two walnuts in there.
Homer,"Sweetie, these things are gonna take time. I just found the door-shutting thing."
Homer,"Oh! Oh, yeah."
Homer,I need a vacation.
Homer,Can't I water ski a little bit?
Homer,No deal!
Homer,"That's great, honey. Hold it up to the camera."
Homer,"Look, there's nothing more important to me than you guys. I f..."
Homer,...best quality pork chops.
Homer,"Lisa, I deeply resent...with a big bowl of applesauce."
Homer,"Well, I have to work, but give the monitor a kiss."
Homer,"C'mon, boy. You're not too old to kiss your daddy's monitor."
Homer,"Hey! That's a printer port, not a finger hole."
Homer,"Hey, honey. Sorry I'm so late. I had to lay off twenty-seven robots. Don't tell me they can't cry."
Homer,Bart's growing up without me. He won't be ten forever.
Homer,Mr. Burns! Where's Mr. Smithers?
Homer,"How did you ever run this place? You've gotta turn away your family, fire your friends, work until the wee hours of the afternoon..."
Homer,"Yes, yes. If I keep putting work first, I'll lose everyone I care about, just like you did."
Homer,"Thank you, Mr. Burns. Thank you for... huh?"
Homer,What are you doin'?
Homer,I don't know why you're trying to steal the plant back. I don't even want it.
Homer,There you go.
Homer,"From now on, my only ambition is to be the world's greatest Dad."
Homer,Quit crowding the plate!
Homer,"Oh, you want a piece of me?"
Homer,Yeah.
Homer,Ow! Ow! He bit me! You saw him! He bit me! You little...
Homer,"No, because they pass the savings onto me, the consumer."
Homer,Talking won't get you there.
Homer,"Lisa, what's bumming you out? They cancel a test or something?"
Homer,It's a concern. A serious concern.
Homer,"Sweetie, Daddy doesn't have enough money for that...unless they take a check."
Homer,Boi-oi-oi-oinggg!
Homer,"No, of course not!"
Homer,Duh-uh.
Homer,I have to go.
Homer,Oh my God! Space monsters are invading us!
Homer,"Oh. Well, where do I twist this thing to make funny patterns?"
Homer,"You may be a smart kid, Lisa, but you don't know much about not hurting people's feelings."
Homer,Mmm... bad eggs.
Homer,Hey Mr. Smithers!
Homer,It's this new anti-crime dealie. The mayor turned the streetlights way up. My daughter Lisa feels really strongly about it.
Homer,"I'unno. What am I, Superdad?"
Homer,I'll bet somewhere there's a horse drinking coffee.
Homer,"Don't you think you're overreacting, talking gumball machine?"
Homer,Aw... my baby's first words.
Homer,Night... glorious night...
Homer,I wish God were alive to see this.
Homer,I hope it's as fun as Pictionary was last week.
Homer,What? Are you sure?
Homer,"Oh, that takes me back."
Homer,"Oh, I hate this. It's making me use my arms."
Homer,Hey! These two pieces were already connected -- we're halfway there!
Homer,Can't help you -- all I got is gray. Anybody working on a cement wall?
Homer,"Oh, right. Chinese guy, Chinese guy, frisbee dog..."
Homer,It's how the pros do it.
Homer,Now let's see. This is either an old coconut... or Tom Hayden.
Homer,It's the only worthwhile thing I ever made that wasn't Lisa.
Homer,"Prove me wrong, Silent Bob."
Homer,Looks like you're missing a wife.
Homer,"Or when I messed up taping ""City Slickers 2"" and cut off the end. Was Curly's gold just a legend?"
Homer,"Puzzle piece, come out and play-ay."
Homer,"Hey, what's this? ""Marge's Memory Chest."""
Homer,"Aww, Marge saved all this stuff from when we were going out. The fake business card I made up to impress her..."
Homer,T-shirt from our first rock concert...
Homer,Moe's Tavern Grand Opening... That was back when his floors were sticky with promise.
Homer,I can't believe how young we looked... in my memory.
Homer,"Hey, there's writing on the back of this."
Homer,"""Dear Homer, I can't believe you're making this the worst night of my life."""
Homer,The only dangerous amount is none!
Homer,Let's go to IHOP! I'm drivin'.
Homer,"Okay, Burger King! Whatever! C'mon."
Homer,"Why did she stay with me if she hated me so much? Hey, two days later she had a doctor's appointment."
Homer,"Nausea... cravings... knocked-up feeling... She was pregnant with Bart! And that's the reason she stayed with me.,nausea cravings knocked-up feeling she was pregnant with bart and thats the reason she stayed with me,17
88908,308,86,Marge Simpson: I found the missing puzzle piece. It was under Maggie's eyelid!,401000,true,1,15,Marge Simpson,Moe's Tavern,I found the missing puzzle piece. It was under Maggie's eyelid!,i found the missing puzzle piece it was under maggies eyelid,11
88909,308,87,Homer Simpson: (FLAT) How 'bout that?,406000,true,2,15,Homer Simpson,Moe's Tavern,How 'bout that?,how bout that,3
88910,308,88,Marge Simpson: It's James Taylor!,407000,true,1,15,Marge Simpson,Moe's Tavern,It's James Taylor!,its james taylor,3
88911,308,89,Homer Simpson: (FLATLY) Oh"
Homer,Yeah.
Homer,Yeah.
Homer,Whatever.
Homer,Marge... did I ruin your life?
Homer,"No, the voters will decide that in November. I was talking about this."
Homer,"More like, where didn't I find it. It was practically everywhere."
Homer,Quit changing the subject. How do you feel about me right now?
Homer,So you mean our whole marriage you've just been resenting me behind my back?
Homer,Fine. I'll go sleep with someone who does appreciate me.
Homer,That was a muffin!
Homer,"Oh, I get it. Your stupid husband is too ""drunk"" to do it right."
Homer,"Oh, so you don't like it when I drink. What other secrets have you been hoarding to use against me?"
Homer,"Oh, I didn't realize you've been counting the years. Is it that horrible living with me?"
Homer,"It is to me! Marge, I can't live like this! I'm tired of walking around on eggshells."
Homer,Now you're just making up rules. Who made you Judge Judy and executioner?
Homer,"Kids, sometimes when a daddy learns that a mommy always hated him, he needs some time away to think."
Homer,"No, no. This is nothing like Milhouse's parents. Now if you need me I'll be staying with Milhouse's father."
Homer,You don't have a doorknob.
Homer,Do I dare to go up? Or is the love that waits behind that window just a lie?
Homer,"Stupid Flanders with his misleading silhouette. Well, I guess I have no choice but to go back home and... hey, I never noticed that newspaper box."
Homer,"""Apartment Finder: We put you in your place."" ""Roommate wanted for three bedroom apartment. Spacious, river view, only four hundred dollars a month!"" Thank you, news box... It's gone!"
Homer,What a well-kept street. And there sure are a lot of gay bookstores for a straight neighborhood.
Homer,It's a cinch these guys never had any kids.
Homer,"What's the deal with this place? It's so manly, yet scented."
Homer,"Nice to meet you, Stuart."
Homer,"Me too. I'm a member of this club where if I eat one more sub sandwich, I get a free sub sandwich. You probably saw the ads, with this guy who used to be fat, but now he's just ugly."
Homer,Are you trying to tell me that you guys are those guys that like guys?
Homer,"You are? Hm, which will win out? My old-fashioned prejudices or the fact that I've already mixed my laundry with yours. I'll have to sleep on it."
Homer,"You guys lead a fascinating life. Like, why are you reading the New York Times? You don't live in New York."
Homer,"Calm down, Picky Ricardo. He made us a great breakfast, and you're just ridin' his butt... and not in a good way."
Homer,"Well, get used to it, 'cause I'm gonna stay."
Homer,Way ahead of you.
Homer,I see.
Homer,"Marge, please. Let's not fight in front of the kids. Just secretly hate me the way you always have."
Homer,Why you little...!
Homer,You noticed! I've been using Lancôme.
Homer,"Well, I'd better go. But before I do, Marge, there's something I want to ask you."
Homer,How much do you tip a leg waxer? I need to know by tomorrow!
Homer,"The kids are cool, but Marge is still judging me."
Homer,"Maybe it is. I used to look at Marge and get the same tingle you guys get when you see Rip Taylor. But now, I don't know what's gonna happen. C'mon, let's dance."
Homer,Tennessee Williams?! But how did he survive in the world of theater?
Homer,Weird Al Yankovic!
Homer,Did you ever get the parody songs I sent you?
Homer,"Which one was better: ""Livin' La Pizza Loca"" or ""Another One Bites The Crust""?"
Homer,"Yeah, like you and Allan Sherman."
Homer,It would take a man of stone with a funny bone of steel to resist that.
Homer,I don't know... date a chick with kids...
Homer,"All right, all right."
Homer,Wait a minute... Marge likes a little bit of stubble.
Homer,Uh-oh. Gotta even it out.
Homer,Margarita... that's Mexican for Marge. I'll take that as a sign!
Homer,"I've learned a lot living here. It doesn't matter what someone's sexual preferences are, unless they're a celebrity, in which case it's dish, dish, dish!"
Homer,"You guys don't have a gay time machine, do you?"
Homer,I gotta go.
Homer,Sorry I'm late -- the Velvet Mafia made me a Margarita I couldn't refuse.
Homer,"But it was Marge. My first and only love. I'm like David Spade without Chris Farley, alone and useless!"
Homer,Wow. Wow. I never realized you felt about me that way. We should really take some time to talk and...I'd just end up hurting you!
Homer,"You know, Moe, I was just thinking. My problems with Marge started because I drink too much. And then tonight alcohol only made things worse. Maybe all of my problems are actually caused by..."
Homer,"Oh, yeah. The night that destroyed my marriage."
Homer,You have that on tape?!
Homer,"So, she didn't hate me. She married me because she loved me!"
Homer,"Marge, I never want to be apart from you again."
Homer,That is the best kiss I've had tonight.
Homer,Manly thoughts.
Homer,Those suck. They're worse than nothing. I could write way better songs.
Homer,"That's it, I'm writing a Christmas carol. If I can make my own clothes, I can do anything."
Homer,CHRISTMAS IN DECEMBER / WOW WOW WOW / GIVE ME TONS OF PRESENTS / NOW NOW NOW!
Homer,Maybe.
Homer,"Flanders, I am a patient, reasonable, handsome man. But even I have my limits. Now beat it!"
Homer,How am I supposed to write a song with that stupid jerk bothering me all the time... Wait a minute...
Homer,EVERYBODY IN THE USA / HATES THEIR STUPID NEIGHBOR / HE'S FLANDERS AND HE'S REALLY REALLY LAME / FLANDERS TRIED TO WRECK MY SONG / HIS VIEWS ON BIRTH CONTROL ARE WRONG / I HATE HIS GUTS AND FLANDERS IS HIS NAME.
Homer,HE'S THE MAN THAT I HATE BEST / I'D LIKE TO SEE HIS HOUSE GO UP IN FLAME!
Homer,"Hey, Mister? If you like my song so much, would you like to buy a tape? It's already rewound."
Homer,Fine.
Homer,His name is Ned!
Homer,Ned's a stupid name! HE'S WORSE THAN FRANKENSTEIN OR DR. NO.
Homer,Don't yell at Ned!
Homer,His wife is dead!
Homer,EVERYBODY HATES THAT STUPID JERK!
Homer,"HE'S YOUR PERKY, PEPPY NIGHTMARE NEIGHBORINO!"
Homer,IF YOU DESPISE POLITE LEFT-HANDERS...
Homer,"Hey, what are we gonna wear tomorrow?"
Homer,Me too -- I've come to hate my own creation. Now I know how God feels.
Homer,"Well, I guess we could afford one nice trip."
Homer,"What? It said ""take one."""
Homer,Sweet.
Homer,And fight the crowds? Forget it. The Simpsons are going to Bart's idea!
Homer,This dude ranch is gonna be great -- a whole week without hearing that stupid song.
Homer,Those poor hats.
Homer,"Coming, sweetie!"
Homer,Can you shoot one where I'm Rambo and my wife is Betty Boop?
Homer,"You people are guests in our country, and the beaver have no right to treat you that way. If I get back your land, will you promise to build a casino on it?"
Homer,How many decks will your blackjack dealers use?
Homer,Three.
Homer,Deal. My brother...
Homer,"All right, son, we just knock over this dam and the noble Native Americans can reclaim the land that is theirs."
Homer,No! I wanted to die choking on food!
Homer,"So long, suckers!"
Homer,Stop shoving! The little one isn't getting any.
Homer,/ Let's see move that there... do a flanking maneuver there... Wind should be coming in from the south... Time it to coincide with a beaver holiday...
Homer,This map is useless! Useless!
Homer,It's the beef hormones and the fluorescent lights. What are you gonna do?
Homer,"Check it out, beavers. Delicious motel furniture!"
Homer,Uh-oh! We forgot to empty the mini-bar!
Homer,That's a seventeen-dollar deck of cards!
Homer,"Quick, find the master log! There's always a master log."
Homer,"We did it! Finally, man has triumphed over a small, furry animal!"
Homer,Fresca?!
Homer,"Look at those stupid city slickers, with their fur coats and pointy hats."
Homer,I still hate them. Go back to Pittsburgh!
Homer,A lot can happen when you're lookin' the other way.
Homer,Who is he?!
Homer,"Woo hoo! In your face, imaginary guy!"
Homer,"Don't worry, son. I'll build you a new treehouse. One so grand it'll be an affront to God himself."
Homer,Only if it's an affront to God.
Homer,Only losers buy wood. We're going to nature's lumberyard.
Homer,"It's okay, Bart. This track has been abandoned since nineteen -- uh-oh."
Homer,Nothing beats flying across the country on a train.
Homer,Did Frank Lloyd Wright have to deal with people like you?
Homer,"Look, I have no idea who Frank Lloyd Wright is."
Homer,I was just puttin' words together.
Homer,"Well, two can play at that game."
Homer,Stop it!
Homer,"Son, that treehouse is gonna be bigger and better than ever. It really restores your faith in helpful weirdos."
Homer,"Heck no, the Amish did it. Who knows more about electricity than the Amish?"
Homer,"Watch your step... Don't panic... By going down the ladder, you are agreeing not to sue."
Homer,Head burning... legs freezing. Middle... very pleasant.
Homer,"Oh thank God, the dog's here! Pull me free, boy."
Homer,"Don't be scared, you can do it!"
Homer,Hey! Where are you goin'? I'm your pal! I took you for a walk once!
Homer,Flames? Searing pain? A black cat? I must be in heaven.
Homer,Move the net under the window.
Homer,I always thought cats were just for losers who live in apartments until my life was saved by this sweet little kitty.
Homer,"But as for you, Santa's Little Helper, you are a selfish coward and a bad dog!"
Homer,"Get out, and stay out."
Homer,"Quit following me, you coward!"
Homer,"All my life, Kent. I prefer ""catsup"" to ""ketchup."" And to me, ""Yusuf Islam"" will always be ""Cat Stevens."""
Homer,"God no, it sucks."
Homer,"Kent, let me make this perfectly clear. I have no dog."
Homer,Hmm... needs beer.
Homer,Why you little...!
Homer,Fine.
Homer,"I want you to just sit there, look through the window and watch me eat a ham. Marge, prepare the emergency ham."
Homer,"I don't care if his name is Bony McDork, just make the checks out to me."
Homer,Corporate jet?
Homer,Sweet.
Homer,"Welcome back to the family, boy."
Homer,"Who are you, my biographer?"
Homer,"Boy, you're now second best in the family, right ahead of Marge."
Homer,"Kent, let me make this perfectly clear. I have no dog."
Homer,My wads! I never even broke the wrapper.
Homer,"Aww. There, there, boy. I'll help you get him back. He may have been a dirty, stinkin' coward, but show me a Simpson that isn't."
Homer,"All right, you're not a coward. And that's beside the point because--"
Homer,"A plan, eh? Okay, we'll use a plan."
Homer,Help! Help! I'm drowning!
Homer,Everything is going according to plan. I'll just keep thrashing around like an injured seal.
Homer,"Now let me think. How did that beautiful young naked lady in ""Jaws"" make it out alive?"
Homer,"I'm sorry I was ever mean to you. Marge, prepare the celebration ham."
Homer,"Marge, they're just hams, okay."
Homer,"Well, boy, now that we got you back, I'm never gonna let you go again."
Homer,"To me that says ""I love you."""
Homer,"Aw, it was probably that stupid cat."
Homer,What has he done for me lately?
Homer,"Yeah, but he ate the last can of tuna."
Homer,Everyone's against me.
Homer,"Bart, are you okay?"
Homer,"Hey, take it easy. I went to the video store, to rent a movie for the family..."
Homer,That monkey's wearin' a hat.
Homer,"Look, he's misspelling words."
Homer,"You can't just ""get"" a cell phone."
Homer,Can I get a phone that plays the Mexican Hat Dance?
Homer,"I DANCE, I DANCE, I DANCE / AROUND A MEXICAN HAT / I DANCE, I DANCE, I DANCE / AND THAT'S THE END OF THAT / OR IS IT I GUESS I'LL KEEP SINGING / MY CELL PHONE APPEARS TO BE RINGING..."
Homer,"Barney, you ever notice how hard it is to drive with your knees?"
Homer,"Hands-free, eh? Then I could give the brothers the black power salute."
Homer,Black power! Black power!
Homer,Uh... a lighter.
Homer,I'll take 'em.
Homer,DVD player? Check. Snow-cone machine? Check. Lite Brite?
Homer,Check. Fog machine?
Homer,Even I think this is crazy.
Homer,"CHAKA KHAN, LET ME ROCK YOU / LET ME ROCK YOU, CHAKA KHAN / CHAKA KHAN CHAKA KHAN..."
Homer,Oh my God! I've got to do something.
Homer,"Come on, transmit. Transmit!"
Homer,Save me Chaka Khan! Chaka Khannnn!
Homer,I'll never mock the Coast Guard again. You Navy rejects are all right!
Homer,"I am so screwed. I can't drive to work, I can't drive to the store, and I certainly can't drive to the store at work."
Homer,"That reminds me, we gotta pick up my slacks at that dry cleaner in Shelbyville."
Homer,I didn't want them to know my size.
Homer,"Thanks for picking my friends up from the strip club, Marge."
Homer,Where is your mother? I've gotta get to Moe's.
Homer,Public transportation is for jerks and lesbians. I guess I'll walk.
Homer,"Stupid walking, thighs chafing horribly, no drink holder. I miss my car so much -- everyone's driving but me!"
Homer,I did it. I walked all the way to Moe's from my house.
Homer,"You know, I feel pretty good. Maybe I should just keep walking instead of going into a dark, dreary bar."
Homer,"No. From now on, walking is my beer. And feeling good is my hangover."
Homer,"You know, all this walking is paying off -- look how healthy I am."
Homer,You see? I'm finally thin enough to wrap this thing around my arm.
Homer,"You see? Before, I probably would have driven to the syrup."
Homer,"Calm down, Stresserella!"
Homer,"Now now, honey. We all appreciate what you do. But real chauffeurs have uniforms and licenses. You could get in a lot of trouble with the Livery Commission."
Homer,"Marge, you don't know what you're saying!"
Homer,What a day for a stroll.
Homer,Look at those suckers in their metal coffins. I can go to work any way I want.
Homer,Psst. Bishop to queen four.
Homer,"I said, ""Bishop to queen four."""
Homer,"Thanks, Mr. Burns. I owe it all to walking."
Homer,How 'bout we take a family walk around the block?
Homer,"Honey, you seem frazzled. Why don't you come with us?"
Homer,You sure love driving.
Homer,It sure has. You see this bulge back here?
Homer,Now it actually is a fanny pack.
Homer,"No, wait. It's still my ass. But your point is well taken. You see..."
Homer,I LIKE TO WALK DOWN THE AVENUE / BUST A MOVE WITH DISCO STU...
Homer,"YES, I STRUT DOWN THE BOULEVARD / BURNING OFF MY EXCESS LARD..."
Homer,I RARELY FEEL THE NEED TO UTTER D'OH!
Homer,"Top of the mornin', ladies."
Homer,I CAN WALK FROM SPRINGFIELD TO ALASKA / THEN HOBNOB WITH THE STARS IN MALIBU...
Homer,"The guy who got fed into the wood chipper in ""Fargo""?"
Homer,AND WHEN I HEAR...
Homer,"I SAY ""OF COURSE I CAN -- SCREW YOU!"""
Homer,"OH, I LOVE TO PERAMBULATE / IT'S STANDING STILL I REALLY HATE / SO LET ME PLEASE REITERATE / I LOVE TO..."
Homer,My feet are inside me.
Homer,Pretty good. Thanks for asking.
Homer,"It's okay, Marge. It would have been a lot worse if I hadn't been carrying this Bible in my crotch."
Homer,Too hot! Too hot!
Homer,"Hot! Hot! Hot! Warm, tepid, cool, cold... so cold!"
Homer,"Yeah, the doctor says that soon my pelvis will actually be stronger and more beautiful than ever."
Homer,"Marge, you're trying to hurt me!"
Homer,"No, it's true. The car, the soup... It's like you hate me... your own husband..."
Homer,"I've heard that from co-workers, strangers on the street, even my own children... but I never thought I'd hear it from you."
Homer,"Who's ""we""? Got a mouse in your purse?"
Homer,Nothing could be farther from the...
Homer,"You could be on to something there, Doc..."
Homer,"Sorry, I got a lot on my mind."
Homer,"There's Homer... Homer J. Simpson... and Commander Cool, a/k/a me."
Homer,"We've gotta help her. If Marge isn't happy, I'm not happy. And if I'm not happy Moe is very happy. But for once, this isn't about Moe. What should I do, Dr. Hot Dog?"
Homer,You mean... like give her full custody of the kids?
Homer,I see. Do you have any suggestions?
Homer,Here's a dollar.
Homer,Gotta go.
Homer,"I'm gonna treat Marge to a romantic dinner, to make up for all my shortcomings."
Homer,You can bring a bag of ice.
Homer,Pick one.
Homer,"Honey, I couldn't keep 'em away if I tried. Except for Flanders. He was mysteriously called out of town."
Homer,"Tonight, we're here to serve you. Sit back and enjoy the finest foods Springfield has to offer."
Homer,That I fixed with new words!
Homer,SO I THREW YOU A FANCY BANQUET / AND NOW YOU CAN'T STAY MAD / HOW 'BOUT A MAKE-UP SNUGGLE? / IT WOULD BE SO RAD.
Homer,So you don't want to kill me anymore?
Homer,Now I'd like to propose a toast: to a woman who's done so much for us without getting anything in return.
Homer,Why you little...
Homer,"Now, let's all raise our wine boxes... to Marge!"
Homer,"You're welcome. And now Marge, we cooked, you clean."
Homer,"Only teasing. We've flown in the finest busboys from France... I mean, America!"
Homer,"And now, to all my dear friends, I say... get the Hell out of my yard."
Homer,I AM HOMER TRIBAL CHIEF / I AM WEARING TINY BRIEFS / BRAVES TEACH VALUE BOYS SHOULD KNOW / NOW EXTENDED DRUM SO-LO
Homer,I never knew you were such a Beatles fan.
Homer,It's not all his fault. I blame this latchkey kid.
Homer,"Look at me, I'm Brian Epstein!"
Homer,"Now I'm Michael Jackson. I own all your songs, losers. Hee, hee, hee."
Homer,Five-H?
Homer,"Hey, these freaks do a lot of cool stuff. ""Cookouts, hayrides, bowling..."""
Homer,You mean like some sort of madman?
Homer,I'll do it!
Homer,I will now give each of you your specially selected tribal name.
Homer,"Let's see. What Native American activities should we do? Making wallets... faking crop circles... respecting nature... jeez, no wonder these guys lost the Civil War."
Homer,"The noble Chiefs outsmarted the treacherous Cowboys with a seven-yard screen pass. Unfortunately, after further review, the great father in the sky determined that the receiver's moccasins were out of bounds. I shall bet no more forever."
Homer,"Without the talking stick, we don't hear you."
Homer,"But I was chosen by the Great Spirit to teach these young braves the ways of the antelope and the ear of corn... which we call maize... that the papoose... eh, I'll be at Moe's talking normal."
Homer,"Hey, treadmill! How do you like this incline?"
Homer,"Uh, I'm giving it back to the earth."
Homer,"Marge, you were an excellent peace-time Chief. But these times call for men of cruelty."
Homer,"Oh, it's too tight! Take it off! Take it off! Take it off!"
Homer,Men of cruelty.
Homer,"Okay, Bart. Back up the truck."
Homer,It's laxative-free for today's lifestyle!
Homer,Wait a minute. How could those stupid jar-heads win?
Homer,Well I'm not finished. Where does it say we have to be gracious in defeat?
Homer,"Marge, remove that stitching."
Homer,People will do anything a sign tells them.
Homer,"Boy, that slaked my thirst."
Homer,Or did it?
Homer,You talk pretty tough for a man without health insurance!
Homer,"Oh my God, that's my wife, and she's crying."
Homer,How come Lisa always gets to pick the family activities?
Homer,That's because there were seven apostles.
Homer,"Boy, that's a big staff. And still he wasn't that funny."
Homer,Stupid prey. They never suspect anything.
Homer,"Ooo, a hotdog!"
Homer,Flower power my ass.
Homer,"So long, suckers!"
Homer,Woo-hoo! Pedal to the metal!
Homer,Your baby!
Homer,NOOOOOOOOOO!
Homer,Moe! Thank God you saved my baby...
Homer,"Look, Maggie's in the paper with Moe. How cute."
Homer,Look at those pants. They're standing up with no one in them.
Homer,"Oh my God, I'm late for work."
Homer,"It's Patty, chump!"
Homer,"Yeah, it's great that she's got a father-figure in her life. She--hey wait, that's supposed to be me!"
Homer,"No way! I'm not gettin' my fingerprints on that train wreck. But if I lose Maggie, I'm oh-for-three. I've gotta get her back."
Homer,"I said, pipe down, Amtrak."
Homer,"Back off, Moe. Maggie wants to be with me."
Homer,This is how we play. THE SQUIRMY WORMY SPIDER / SQUIRTS OUT OF DADDY'S HANDS...
Homer,... DADDY FEELS REJECTED / HE'S GONNA EAT SOME CAKE.
Homer,I recorded that for private use!
Homer,Your turn.
Homer,Moe?! What are you doing here?
Homer,"That's it, Moe. This is just too weird. You are not allowed to see Maggie anymore."
Homer,"Get your own family, Moe."
Homer,Get out!
Homer,Get out!
Homer,"Yeah. You know, looking at this sweet precious child makes me want to have one of our own."
