Speaker,Line
Raj,I need a hug.
Raj,"Come on, Sheldon, open the door."
Raj,"I don’t want to hug you, either. I was just feeling blue."
Raj,"Well, not so much depressed as lonely."
Raj,What?
Raj,Nothing rhymes with orange. It’s probably lonely.
Raj,What are you doing?
Raj,"Oh, cool. Can I play?"
Raj,No.
Raj,"No, thank you. I’m fine."
Raj,"I, uh, I guess you’re probably wondering what’s got me down."
Raj,"I’m going to be 30 years old, and I have no one in my life to love me. I’m such a basket case, I can’t even talk to a woman without having alcohol in my body."
Raj,"Sheldon, listen to me. I have a big decision to make, and I’m scared."
Raj,A friend at the School of Pharmacology gave me these new pills they’re testing. He says it’s the next big thing for social anxiety disorder.
Raj,I’m not sure. Some sort of beta-blocker attached to a molecule extracted from the urine of cows.
Raj,That’s not the point.
Raj,"I’m a scientist. My ability to think is my bread and butter. I’m afraid if I take this, I might lose that special, unique something that makes me so successful in my field."
Raj,"Thank you for coming with me, Sheldon. You’re a good friend."
Raj,"Okay, let’s see if this drug works."
Raj,"Forgive me for staring, but you’re very beautiful."
Raj,India.
Raj,It’s a beautiful country. You’d love it. May I join you?
Raj,"My name is Dr. Rajesh Koothrappali, and this is my friend Dr. Sheldon Cooper."
Raj,"We’re scientists. We observe everything. Here, go buy yourself a scone."
Raj,And what is your name?
Raj,"Oh, derived from the word angel. Appropriate."
Raj,"Wait, where are you going? We were doing so well. She never even got to see my penis. Ta-da!"
Raj,"Hey! That’s my sister and my country you’re talking about. Leonard may have defiled one, but I won’t have you talking smack about the other."
Raj,"Ooh, fire demon. Sheldon’s turning up the heat."
Raj,Check it! Howard pulls one out from under the bridge. Nice!
Raj,"Oh, yeah, she’s got puddles in all the right places."
Raj,Sorry. Walking tree.
Raj,I’m taking a stroll and I’m sporting wood.
Raj,"Oh, that sounds lovely."
Raj,"Sheldon, that’s my water."
Raj,I know.
Raj,"Your girlfriend and your ex-girlfriend are hanging out together? Oh, yeah, that can only be good for you."
Raj,One of them broke up with you. Do you really want her telling the other one why?
Raj,"Good, good. Then you have nothing to worry about."
Raj,"You’d think it’d be because my parents didn’t love me, but actually they loved me a great deal."
Raj,Like what?
Raj,"What do you mean, a show?"
Raj,"Like, to music?"
Raj,So you’d do a striptease?
Raj,"Good, good."
Raj,"Well, I don’t think you have to worry about Penny telling my sister that."
Raj,Your big problem is me telling her.
Raj,What if she wasn’t kidding?
Raj,He takes the elf from off the shelf.
Raj,Hell Hounds. Who let the Satanic dogs out? Who? Who-who?
Raj,I got a colossal serpent right here.
Raj,"Sorry, I’m just trying to cheer my buddy up. Rotting Zombie. Sheldon’s new Facebook photo."
Raj,"Really, ten miles? You’re orbiting inside the atmosphere? Moron."
Raj,"Okay, gotta go."
Raj,Leonard’s putting disgusting memories in my memory foam mattress. Can I stay here tonight?
Raj,I guess that’s okay.
Raj,"She’s kidding, right?"
Raj,Leonard’s having astronomically inaccurate Star Trek sex with my sister.
Raj,"Oh, don’t bother. I’ll just sleep in Leonard’s room."
Raj,"Well, he’s in my bed. Why can’t I be in his?"
Raj,"Come on, dude, I’m exhausted, and Tyra Banks says the most important item in your makeup bag is a good night’s sleep."
Raj,"Good night, Sheldon."
Raj,You’re kidding.
Raj,I was sleeping.
Raj,"Well, I would’ve slept in my own bed, but it was being used to bring shame to my family. And the memory of Gene Roddenberry."
Raj,"Scotty, I need more power."
Raj,"Are you kidding? He made me sign a waiver, participate in an emergency fire drill and take a refresher course in CPR. Thank God he had a dummy."
Raj,"Oh, my God, she’s that Mona? Why can’t you and my sister spend your nights here?"
Raj,Sheldon doesn’t get along with Sheldon. It’s still no reason for me to have to listen to you arm your photon torpedoes every night.
Raj,Can I bring girls here?
Raj,"Okay, deal."
Raj,"He’s right. A minute on the lips, a lifetime on the hips."
Raj,When did you take my blood?
Raj,What the hell is this?
Raj,This says you can make end of life decisions for me.
Raj,Did you sign this?
Raj,"Well, that seems fair."
Raj,"Sheldon, dinner!"
Raj,This is the difference between eating and dining.
Raj,It’s not a big thing. Just think of me as a brown Martha Stewart.
Raj,I’m the new Homo in town. That came out wrong.
Raj,"He’s living at my place, so I’m living here."
Raj,It’s a good thing.
Raj,More wine?
Raj,"Well, it’s a lot better than having to wear noise-cancelling headphones in my own apartment."
Raj,Every night.
Raj,It’s my sister. Can we not talk about this any more?
Raj,Yeah.
Raj,"Well, uh, to paraphrase Shakespeare, It’s better to have loved and lost than to stay home every night and download increasingly shameful pornography."
Raj,"What’s wrong with me, Penny?"
Raj,"Hey, you totally got that right! E equals M C squared."
Raj,To friendship.
Raj,Hey.
Raj,What is it to you?
Raj,"Yeah, right. You’re just jealous because it turns out I’m Penny’s number two choice after Leonard."
Raj,"Why do you care so much? You’re dating my sister, and Penny and I are in love."
Raj,"Yes, I am. The god Kamadeva has shot us with his flowery arrows of love."
Raj,"He’s the Hindu version of Cupid, but way better, because he rides a giant parrot."
Raj,Rubbish. He’s talking rubbish.
Raj,"That could have been about anyone. Besides, you have nothing to worry about, because now I’m the dusky half of Koothrapenny."
Raj,"Please, come in."
Raj,"Well, you were always so nice to me, I thought maybe you liked me."
Raj,I’m sorry.
Raj,"I will. Hey, Bernadette?"
Raj,Do you think I have a shot with Penny?
Raj,"Hi, Amy. Can I talk to Penny?"
Raj,It’s all over her Facebook page.
Raj,"I was wondering if you’re free Friday. They’re having a Totally ’80s Night at the Greek. Hall & Oates, Katrina and the Waves and three-fifths of Kajagoogoo."
Raj,"Aw, there’s a thing."
Raj,You can’t ruin a friendship with sex. That’s like trying to ruin ice cream with chocolate sprinkles.
Raj,Oh. All right.
Raj,"Well, uh, as your friend, you might like to know that, um, we didn’t have sex in the conventional sense."
Raj,"No, no. After we got undressed and jumped in bed, you, you asked if I had protection."
Raj,"Of course. I’m always packing. Anyway, um, I had trouble putting it on and you tried to help and, that was all she wrote."
Raj,I did. It was beautiful.
Raj,"Penny, please, please promise me you won’t tell anybody about this."
Raj,"Oh, good. Um, can I tell people that our love burned too bright and too quickly? Kind of a Candle in the Wind deal?"
Raj,"Cool. Can I say it fell apart because you were all, I want to have your babies, and I was like, I’m too rock and roll to be tied down?"
Raj,Can I say I ruined you for white men?
Raj,"Okay, just the candle thing."
Raj,Cool. All right friend.
Raj,I’ll see you around.
Raj,Penny?
Raj,It’s getting beautiful again.
Raj,Screw you. That was a beautifully written penis metaphor.
Raj,"Sure, whatever."
Raj,"Please, Penny, let me. We’ve decided to let our crazy, wonderful night together be just one of those memories you have and can call to mind when you’re feeling blue or you’re in the shower."
Raj,Sorry. Go on.
Raj,This is fun. I’ve never used a hydraulic thermoforming press before.
Raj,"Oh, yeah. This is one good-looking panini."
Raj,"Come on, dude. This is my sister you’re talking about."
Raj,How can you be so racist?
Raj,I’ll try it. Like this?
Raj,Like this?
Raj,Better?
Raj,I’m impressed. This is very lifelike.
Raj,"I, I nibbled. I was being playful."
Raj,Sorry. Better?
Raj,"Yeah. Hey, you know, if this was in Sheldon and Leonard’s apartment, I wouldn’t wind up sitting on the floor all the time."
Raj,What kind of idiot throws away a terrific chair like this?
Raj,Mmmmmm.
Raj,Maybe. Why not? Who do I have in my life to watch my figure for?
Raj,"No, it’s just that everybody’s got someone. Sheldon’s with Amy, Howard’s getting married, you’re dating my sister."
Raj,You know who I blame for my loneliness? The United States of America. Your movies and your TV shows promised streets paved with beautiful blonde women with big bazongas.
Raj,That’s cruel. You know it goes straight to my hips.
Raj,I don’t know if I want to play anymore.
Raj,What’s it thinking about now?
Raj,Hi.
Raj,Does she really mean that or was she signing it sarcastically?
Raj,"Okay, I’m going to play it cool. Tell her, maybe. Whatever, babe."
Raj,"Ah, look at that. I have a date. I love America again."
Raj,"Okay, as soon as she gets here, so she knows I’m cool with it, I’m going to make a joke about her being deaf. I was thinking, hey, did you hear the one about…? Oh, no, I bet you didn’t."
Raj,"Oh, she’s here."
Raj,"Tell her it doesn’t matter. Tell her, her eyes shimmer like opalescent lilies in the lake of the palace of the celestial maidens."
Raj,I worked on it all night. Use it.
Raj,Then spell it.
Raj,You’re blowing this for me!
Raj,You’re making me sound like a caveman.
Raj,"Really? Ask her how many children she wants, and whatever number she says, say, me too."
Raj,"Fine. Tell her I have a deep, sexy voice like James Earl Jones."
Raj,Great. Then she won’t know I’m lying.
Raj,"Let’s see, what else can I tell you about me that would make you like me? Ooh, I love music. Do you love music?"
Raj,You’re right. Everyone loves music.
Raj,"No, but when I was six years old, I tried to start a boy band called Frankie Goes to Bollywood. But I couldn’t get any other boys to join, so my parents asked the servants to be my backup dancers. Wait, when you sign servants, don’t sign it like I’m bragging. Sign it in a way that I sound humble with just a hint of, that’s right, I had servants."
Raj,"Yes, but she doesn’t. So get signing, hand monkey."
Raj,What are you doing?
Raj,"Dude, what is she saying?"
Raj,What? Why?
Raj,"It’s a little hard to see with the city lights, but that W-shaped constellation is Cassiopeia. And she was the mother of Andromeda who’s over there."
Raj,"Good, good. Oh, boy, help me out here. Does she want me to kiss her or not?"
Raj,"If you were me, would you kiss her?"
Raj,I was so smooth on that date.
Raj,"Whatever, dude. She kissed me."
Raj,"Oh, fine. Let’s agree she kissed both of us."
Raj,I’m so mad at you!
Raj,How dare you ambush my girlfriend at the gym!
Raj,I’m hammered.
Raj,The best one I ever had!
Raj,"Aha. I see what’s going on here. You and I had our crazy night together, and now you can’t stand to see me with another woman."
Raj,It’s okay. I can’t get mad at your feelings.
Raj,"Yeah, that’s good. Keep telling yourself that. "
Raj,"I have a surprise for you. Cover your eyes. Open them. It’s a real ruby. It was a little expensive, but no one can put a price on love. Although, the people at Cartier took a pretty good shot at it.  Oh, Mummy, Daddy. What a nice surprise."
Raj,Penny?
Raj,"I just got her a couple of things. She gives me things, too."
Raj,What? You’re going to make me choose between the woman I love and the money I have very strong feelings for?
Raj,"Well, I choose love."
Raj,"My parents are making me choose between money and you. I choose you.  And that necklace, yeah, that, too. But none of those things matter, because we have something better. We have love."
Raj,"Oh, Penny, I hurt so bad."
Raj,Sometimes I put the TV on mute just to pretend she’s still with me. But I can’t watch the closed captioning without crying.
Raj,Seriously? I’m heartbroken and you’re hitting on me?
Raj,"Look, Penny, you’re great, but I had a long talk with my parents, and they said if I date an Indian girl, I get a Maserati."
Raj,"Mmm. Oh, cheesecake, you’re just as good as a woman, even though I can’t have sex with you."
Raj,Wow. You’re not only our first astronaut. You’re also the first one of us to kick a girl out of bed. You’re like a rock star.
Raj,"So, what’s gonna happen next? Are you and Bernadette going to break up?"
Raj,Then she’s going to have to convince your mother to let you go into space.
Raj,Sure.
Raj,"Hey, you know that beautiful actress who plays the Borg Queen in First Contact?"
Raj,"Well, I just met her gynaecologist!"
Raj,"I couldn’t find you guys so I bought six new friends. Three, sadly, are dead."
Raj,Of course. Mrs. Cooper. So nice to see you again.
Raj,"Nothing, I’m fine."
Raj,No. 
Raj,I’m so lonely.
Raj,"I didn’t get a lot of that because of your accent, but the general tone was soothing and somehow I feel better."
Raj,You should’ve seen your face.
Raj,He’s probably right.
Raj,I had pee his pants.
Raj,What is she doing in a comic book store?
Raj,You have a thing of paper clips right there.
Raj,I don’t know. Maybe.
Raj,All right.  Who do we have here?
Raj,"Oh, did some bad man put us in a drawer?"
Raj,Let’s go to the biology lab and find you some nice yummy mice.
Raj,"Totally. What’s wrong with cap sleeves? If you have the right figure for it, they’re adorable."
Raj,"Mm, I’m thinking about adopting some quirky affectation, like a pipe or a monocle or a handlebar moustache."
Raj,This is not a safe place. You can’t share anything here.
Raj,"Come on, Sheldon, Star Wars."
Raj,I really don’t get your problem with birds.
Raj,Hummingbirds are pretty.
Raj,"Still my first choice for an ankle tattoo. Or a dolphin, I go back and forth."
Raj,"Yes, please. This is way better than the movie."
Raj,That is one tough birdie.
Raj,"Hey, look, the new Warlords of Ka’a expansion pack is out."
Raj,"They’re not even trying. Remember the Satanimals pack with the Hellephant? Why, absurd. What was he, a bad elephant who died and went to hell? What could an elephant possibly do that would cause him eternal damnation?"
Raj,A total loser. Obviously a guy with a six-shooter beats an old man with a magic wand.
Raj,"Stuart, settle an argument for us. Who would win, Billy the Kid or the White Wizard?"
Raj,I’ll take one.
Raj,Wild Bill Witchcock.
Raj,Incredibly so.
Raj,Incredibly so.
Raj,Annie Ogly.
Raj,Totally you.
Raj,"Hey, guys, check it out. The deluxe limited edition Wild West and Witches expansion pack in the signed and numbered collector’s tin."
Raj,"Yeah, it’s also a wand."
Raj,Please. You’re looking at Facebook to find out how their date went.
Raj,You’re so full of it.
Raj,You unfriended me? Seriously?
Raj,Is that him over there?
Raj,How about that guy? He looks like he’d hate you.
Raj,"So, have you figured out what you’re going to say to him?"
Raj,What’s that one?
Raj,"Hey, I won a Newcomb medal, too."
Raj,"That sounds amazing. First movie I’m watching, Annie."
Raj,That’s funny because those aren’t the kind of kisses you want on your nipples.
Raj,"That was pretty badass, dude."
Raj,What’s that?
Raj,"Ordinary, yet I sense it is dripping with magical potential."
Raj,"I’m telling you, dude, there’s a seat on the Hogwarts Express with your name on it."
Raj,"Can’t you just enjoy the wonder, Sheldon? Why must you peek behind the curtain? Or up the butt?"
Raj,"Oh, me, too. You’re so caring. I’ve often pictured you guiding a young boy into manhood."
Raj,"Hey, just because a man shows caring for another man doesn’t mean he’s displaying the love that dare not speak its name. Did she definitely say she didn’t want kids?"
Raj,"Wow, that’s rough. Where’d you get that?"
Raj,What’s your mom going to say if you call off the wedding?
Raj,Did you forget what Penny did to you? It took you two years and defiling my sister to turn that frown upside down.
Raj,"I heard you call her Brown Sugar. In my book, that’s defilement."
Raj,"If they ever make a movie version of that book, you know who should play Leonard’s mother? Sandra Bullock."
Raj,Because she’s great in everything.
Raj,He’s got to be doing this on purpose.
Raj,I guess it didn’t go well.
Raj,You were in the middle of an erection.
Raj,I will take that action.
Raj,"I stopped on the way to work. Hey, do you want to peel the plastic off with me?"
Raj,"Grab a corner. Whoa, what’s your hurry, cowboy? Savour the moment."
Raj,"Hey, I let you peel the plastic, don’t get greedy.  Hello?"
Raj,What’s your name?
Raj,Are you single?
Raj,"Yeah, you’re right, that’s too personal. We hardly know each other. How about a cup of coffee?"
Raj,I will see you gentlemen later.
Raj,"So, Siri, what’s happening? How are you?"
Raj,What are you doing right now?
Raj,You have a beautiful voice.
Raj,I bet it is. Why don’t women like me?
Raj,"No need. I’ve already done that. Siri, do you have a last name?"
Raj,"Ah, one name. Like, uh, Cher, Madonna, Adele. All the women who rock me. My name is Rajesh, but you can call me Raj."
Raj,I’d like you to call me sexy.
Raj,Okay.
Raj,"Thank you, darling."
Raj,I’m sorry?
Raj,I haven’t bonded with it.
Raj,It’s just a phone.
Raj,"Thanks, Barry. Siri, remind me Friday morning to make my famous popovers."
Raj,"Hey, don’t talk to her like that. She’s a lady."
Raj,Good timing. Dinner’s almost ready.
Raj,"Oh, an exotic little treat. I was just talking to Siri about Peking duck, and she said she knew about four Chinese grocers, two of which were fairly close to me. Her spontaneity is contagious."
Raj,"Can I pour you some wine? I think you’ll enjoy it. The traditional choice with Peking duck is a Sauvignon Blanc, but Siri suggested an off-dry Riesling. I wasn’t sure, but I didn’t want to have an argument with her in the middle of Trader Joe’s. Now, what should we put Siri in for dinner? Leopard, sparkles, or to paraphrase Coco Chanel, you can never go wrong with a little black case. Siri, play some smooth jazz."
Raj,"Oh, my God, Kenny G? This woman can read me like a book. I can’t believe I bought my soul mate at Glendale Galleria."
Raj,Thank you.  
Raj,"Um, Expedition 31 will launch this spring to the International Space Station. Crew members will include Commander Tom ‘Tombo’ Johnson, astronaut Mike ‘Supernova’ Novacelik and Payload Specialist Howard Wolowitz."
Raj,"Dude, if you’re going to be an astronaut, you need to pick a cool nickname."
Raj,"Oh. If I had one, it would be Brown Dynamite."
Raj,Are you not looking at me? I am Brown Dynamite. Why do you put six sugars in your coffee?
Raj,How’d you do?
Raj,They put you under for a cleaning?
Raj,Maybe your nickname should be Brown Dynamite.
Raj,Their meatballs are pretty good.
Raj,"Nothing, nothing."
Raj,"Ooh, ooh! What about we make your astronaut nickname Howard “Buzz” Wolowitz?"
Raj,Buzz Lightyear is not real.
Raj,"Well, are you talking about when he thought he was real?"
Raj,"Okay, um, how about Crash”? Howard “Crash” Wolowitz."
Raj,"All right, um, how about, oh, how about Rocket Man?"
Raj,Maybe there’s a way to get them to come up with it.
Raj,"Okay, uh, what if we make Rocket Man your ringtone, and the next time you talk to those guys, I’ll call you and they’ll hear it. Plant the seed."
Raj,They don’t call me Brown Dynamite for nothing.
Raj,"Ooh, Sock Mouth’s got him on the ropes."
Raj,"Oh, yeah. There’s a reason he’s Sir Elton John. They don’t make you a knight for writing Wake Me Up Before You Go Go."
Raj,Gamma.
Raj,Upsilon?
Raj,"Hey, guys, guys, President Siebert is headed this way."
Raj,"You know, if I had a week off, I’d go back to the Two Bunch Palms Resort and Spa in the desert. I tell you, an hour on the massage table with Trevor, and you’ll feel like you were born without bones."
Raj,Really? What was I doing to your neck last night while you were playing X-Box?
Raj,"No hi, Raj? No how are you, Raj? Just straight to where’s the other white guy?"
Raj,"Ooh, gossip. When I first got here, I thought you Americans really gossiped around the water cooler. So I hung out there for, like, a month, but the only gossip I ever heard was about some creepy guy hanging out by the water cooler."
Raj,"Oh, that’s a shame, he’s gonna be devastated."
Raj,Hmm. I’m gonna give you the same advice I yell at the TV when the Bachelor’s handing out roses. Follow your heart.
Raj,Follow your heart.
Raj,Like what?
Raj,Mr. Roper’s dead? You can’t just spring that on a guy.
Raj,It was a nice retirement party.
Raj,"Hey, look, there’s Rothman’s empty office. Sad."
Raj,I’m glad that men are wearing hats again. They’re so distinguished.
Raj,"Would you look at this? I paid twenty five dollars to some kid on eBay for a handcrafted Harry Potter wand. He sent me a stick. He went into his backyard, he picked up a stick."
Raj,"Ooh, limited edition. Nice."
Raj,How about you decide this with Rock-Paper-Scissors-Lizard-Spock?
Raj,Is there anything you’re both equally bad at?
Raj,Yeah.
Raj,"I’m happy for you, Sheldon. But I have to admit I’m going to miss sharing an office with you."
Raj,Thank you.
Raj,"Well, at least you finally got a window that opens. That’s nice."
Raj,"What, you don’t like wind chimes?"
Raj,So?
Raj,"Payload Specialist Howard Wolowitz is requested to report to the NASA Johnson Space Center, Houston, Texas, for astronaut training Monday eight a.m."
Raj,But it says eight a.m.
Raj,It doesn’t have an oh in front of it.
Raj,"You could go to my guy. He’s at Juan-Juan in Beverly Hills. They bring you a cup of tea, they’ll massage your scalp. It’s about two hundred dollars, but sometimes you look in the next chair and you see a superstar like Tony Danza."
Raj,"Now who’s dying of jealousy? Oh, it’s you."
Raj,"Hey, want to spend some time playing the new Star Wars game this weekend?"
Raj,You know what would be great? Let’s do it like the old days.
Raj,"Yeah. Start Saturday morning, go 48 hours, sleeping bags, junk food."
Raj,We were badass back in the day.
Raj,It’s on like Alderaan.
Raj,Woo-hoo!
Raj,I can never find the tiller. I got a book; it didn’t help.
Raj,"Here you go. I’ve got everything we’ll need for the big game. Low fat turkey jerky, low-carb beer, 100-calorie snack packs."
Raj,"Hey, I plan on levelling up in the game, not my swimsuit size, thank you very much."
Raj,"What, you invited your girlfriend? This is supposed to be our weekend."
Raj,"Got him. When Gandhi advocated his philosophy of non-violence, I bet he didn’t know how much fun it was killing stuff."
Raj,"Bernadette, remember, your character’s the healer in our group. You’re in charge of healing all of us, not just Howard."
Raj,"But e-excuse me, I have something to say. None of you may realize it, but I was very much looking forward to this weekend. It was gonna be like the old days, the four of us hanging out playing video games before you guys all got girlfriends. Do you have any idea what it’s like to be the only one without a girlfriend? Even if I get one someday, I’ll still be the guy who got a girl after Sheldon Cooper!"
Raj,"Just leave! Okay, now. This is the way it’s supposed to be. Men together, fighting the forces of evil."
Raj,I can’t believe this is only 64 calories.
Raj,I’ll let you know.
Raj,"Alright, uh, fine, I’m coming and I’m bringing somebody. Uh, Koothrappali plus one."
Raj,Who are you bringing?
Raj,"Wow, what a bunch of Nosey O’Donnells."
Raj,I’m not telling. I’m from Asia. I’m mysterious. Deal with it.
Raj,"Listen, uh, there’s something I want to talk to you about. I, I wasn’t ready until now, but I think it’s time."
Raj,"No, I’m not gay. If anything, I’m metrosexual."
Raj,It means I like women as well as their skincare products.
Raj,"‘Cause I, I’m tired of trying to meet someone and, I think I’d like you to help me find uh, a wife."
Raj,Yes.
Raj,"Oh yes. In my culture it’s expected to have a chaparone to oversee a first date. Plus I want to make a good impression and, no offence, but with you guys here I look like six two."
Raj,"Listen, I love your charming racist humour, but any chance you could not knock my religion while she’s here."
Raj,It’s different. You’re people don’t worship lox.
Raj,"Oh, no, no, I get a say in it. But I’m sure whoever shows up will be better company than a threesome I’ve been having with Aunt Jemima and Mrs Butterworth."
Raj,"Oh, yes. You must be Lakshmi. Uh, nice to meet you."
Raj,"Oh, uh, these are my, my friends. This is Bernadette."
Raj,And this is Howard.
Raj,Please have a seat.  I’m thinking double wedding!
Raj,"Well, I hope you saved room for chocolate lava cake."
Raj,"Well, you start off by trying to make chocolate souffle, and when it falls you panic, quickly change the name, and voila! Lava cake."
Raj,"Well, let’s see. Yup, three missed calls."
Raj,I’d like to tell them things are going well.
Raj,"Okay, what page are you on?"
Raj,Say again.
Raj,"Like, dude on dude, but with women?"
Raj,"Why me, of all people?"
Raj,I’m not gay.
Raj,"That’s Unbreakable by Khloe and Lamar. And for your information, it’s unisex."
Raj,I like to boogie.
Raj,W-w-with women. I like to boogie with women.
Raj,"Thankyou. And once again, my baloney likes girls. Wait-wait. You don’t want to put a bit of that in your mouth without trying my homemade chantilly cream. Yeah, okay, that time I heard it."
Raj,Ready for lunch?
Raj,"Hey, uh, can I run something by you? It’s about Lakshmi."
Raj,"We hit a couple of bumps. She lives over on Manhattan Beach, so it takes over an hour to get there. And she’s a lesbian."
Raj,"Well, you know whenever you and I would try to hit on women in bars, and they’d blow us off, and then we’d tell each other they were probably gay. It’s like that. Except this time it’s true."
Raj,"She was looking for a husband so she can appear to be straight. And you know, it sounded crazy to me at first, but I’m actually thinking about doing it."
Raj,"Look, Howard, you’re in a relationship. You know you have to make compromises."
Raj,"It’s a great deal. We both get our parents off our backs. I don’t have to come home to an empty apartment every night, plus, once I’m married, I can finally eat carbs again and let myself go."
Raj,Because this one wants to marry me. I might never find another one who does.
Raj,I can’t believe your attitude. I thought you were in favour of gay people getting married.
Raj,Do you hear how homophobic you sound?
Raj,"This is a treat, what brings you guys by?"
Raj,"What, you told her?"
Raj,"So, while I’m waiting for this mysterious perfect match, who may or may not exist, I’m supposed to just be alone."
Raj,"Oh, my goodness. Aren’t you the cutest little Yorkie ever? You got him for me?"
Raj,I think we already have. Thank you guys so much. Let’s see if you fit in my man purse.
Raj,"I don’t mean to burst your bubble, dude, but those penile enlargement pills do not work."
Raj,Why?
Raj,"Oh, boy, Sheldon’s going to freak out."
Raj,"That’s really nice of you, Howard."
Raj,"That’s incredible. Oh, here, break out the math."
Raj,Are you still going to tell him about you-know-who?
Raj,"Three times. He begged the Fox network not to cancel Firefly. He begged the TNT network to cancel Babylon 5. And when he got food poisoning at the Rose Bowl Parade, he begged a deity he doesn’t believe in to end his life quickly."
Raj,You can make him do anything you want.
Raj,"Well, don’t be too mean."
Raj,I wouldn’t mind a glass.
Raj,Bring him to his bony knees.
Raj,"Wow, that’s amazing."
Raj,I thought he might be a little more excited.
Raj,"Okay, uh, I’d pick swan because, uh, the resulting hybrid would have the advanced industrial civilization of a human and the long graceful neck I’ve always dreamed of having."
Raj,He got us again.
Raj,"Anyway, if it’s okay with you, we should talk about Howard’s bachelor party."
Raj,"I’ve been doing some research on strippers. One agency I spoke to, said I could get us a great price if we’re flexible on age range and number of limbs."
Raj,You don’t want strippers? You’re the king of strippers. The one club in North Hollywood named a pole after you.
Raj,Maybe we can go up to Napa Valley. They’ve got that wine train.
Raj,"Anyway, it’s a beautiful time of year. Uh, you travel through the vineyards. There’s a tasting on board. And all the wild flowers are in bloom. It’s magic."
Raj,"Hey, everybody! The bachelor boy has arrived! For he’s a jolly good fellow…"
Raj,"May I have your attention, please? We are hear tonight to celebrate the upcoming nuptials of my best friend Howard Wolowitz."
Raj,Does anyone have any words they’d like to say about our man of the evening?
Raj,"Yeah, to Howard. Um, uh, who’s next?"
Raj,"Hear, hear."
Raj,"Okay, uh, anybody else? Huh? No? Okay, it all comes down to me, the best man. Ooh! This grasshopper is kicking my ass-hopper. Okay, when I first came to this country, I-I didn’t know how to behave or how to dress, or what was cool, I was pretty lonely. But then I met Howard, and suddenly, my life changed, because we could be lonely together. This man became my whole world."
Raj,"I’m not done, but thank you.  I think back to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I’m addicted to pedicures and he told me he lost his virginity to his cousin."
Raj,"Oh, oh, yeah, and then there was the time when Leonard and I took Howard to Las Vegas and paid a hooker to pretend she was Jewish and that she wanted his little kosher pickle. Of all the Howard humping hookers stories, that one’s my favourite!"
Raj,"Oh, oh, what about that tubby girl in the Sailor Moon costume at Comic-con?"
Raj,"The only threesome I’ve ever had in my life, and I’m proud to say it was with this man right here."
Raj,"Oh, oh, don’t get me wrong, nothing happened with me and Howard. There was about 200 pounds of Sailor Moon between us."
Raj,"You know, we’re not that far from my apartment. If you stop the car, I can walk from here."
Raj,"Seriously, you don’t even have to stop the car. Anything under ten miles an hour and I can combat-roll into the street."
Raj,"Thank you, Bernadette."
Raj,"Dude, I am so sorry."
Raj,I’ve got the phone number of the tubby girl from Comic-Con.
Raj,All right. More Sailor Moon for me.
Raj,"Well, that wasn’t as entertaining as when he rents bowling shoes, but it was right up there."
Raj,"When you come back to Earth in a Soyuz capsule, you free-fall from space at 500 miles per hour, and the only thing that slows you down is a little parachute that pops out right before you crash into the ground. And the whole thing was designed by the same brilliant minds who were unable to capture Rocky and Bullwinkle."
Raj,You weren’t?
Raj,"Oh, please. I don’t remember the episode of Star Trek where the guy never goes to space and brags about it in a tuxedo store."
Raj,You’re nervous? I’ve been stress-eating for four days. Look at me. I’m wearing my fat pants.
Raj,"From that happy young couple over there with all the tattoos. Beautiful story, they’re in rival drug gangs, and they’re getting married. Shh, no one can know."
Raj,Where did he pop the question? What did you say?
Raj,"Well, I know how to make it special."
Raj,"Yes, you made that brutally clear to me. What I was going to suggest is if that you’re willing to wait until Sunday morning, the Google satellite will be over Pasadena. You can have a wedding photograph from space."
Raj,"I keep telling you, if I wasn’t an astrophysicist, I would have been a party planner. It was always a coin flip."
Raj,"Oh, thanks, man."
Raj,"What, we’re ready when I say we’re ready. Uh-du-du-du, ooh, okay, now we’re ready."
Raj,Penny.  
Raj,"Howard and Bernadette, the five of us stand before you as your friends and newly ordained ministers."
Raj,"Guys, when I look at the two of you starting your lives together, it fills my heart, It fills my, heart, okay, I’m going to need a minute."
Raj,I believe you two have prepared vows?
Raj,"Me, too."
Raj,"Right now, Howard’s staring down at our planet like a tiny Jewish Greek god. Zeusowitz."
Raj,I wonder what he’s doing right this very second.
Raj,Peering through his telescope at the birth of the cosmos.
Raj,"Hey, guys."
Raj,I’m all for it.
Raj,"Hey, uh, if you guys are free tonight, I heard about a spa where you soak your feet n a pool full of little fish that eat all the dead skin right off them. I don’t need to tell you in Los Angeles, sandal season is year round."
Raj,"Oh, okay. Sounds like it’s me and you, Sheldon. How about we sic some guppies on those puppies?"
Raj,"Oh, okay. I’ll just go home and be alone. Which is cool. I eat alone, I sleep alone, I cry alone, so, cool."
Raj,Really? I can come? Thanks.
Raj,Yoo-hoo! Over here!
Raj,Sorry I started without you. I’m a little nervous. It’s been a long time since I’ve been on a date.
Raj,You should go to my girl. She’ll knock out those sideburns for free.
Raj,"You know, Amy, I don’t even think you and I have had a real conversation. Let’s use tonight to get to know each other a little better. You start."
Raj,I don’t understand.
Raj,"It’s your anniversary? Oh, my God, I had no idea. Amy, please, let me make this right. "
Raj,"My pleasure. Waiter? A bottle of champagne and three glasses. Oh, boy, isn’t this romantic?"
