Speaker,Line
Lynette,Sure.
Lynette,Really?
Lynette,"Yeah, he certainly did."
Lynette,"Well, it's great, obviously. Thank you."
Lynette,"Of course, I mean, I will miss him being gone all the time. He'll be bringing in more money, but he is gonna miss the birthdays, baseball games, first steps. That's the trade-off, right? I just hope one day Tom doesn't look back and regret being gone so much. I better get out there before they break something."
Lynette,Okay.
Lynette,Long.
Lynette,Really?
Lynette,Oh.
Lynette,"Yeah, of course."
Lynette,"Look, you're gonna make vice president one of these days."
Lynette,Okay.
Lynette,I'll be right back.
Lynette,"Hey, guys. What's going on?"
Lynette,Head lice.
Lynette,"Hey, guys, over here."
Lynette,"I, um, excuse me."
Lynette,"Stop scratching. Stop scratching. Now, now, stop it. Guys, let's go, okay? Stop scratching. I mean it. Stop, stop."
Lynette,Hey. See you later.
Lynette,"Aah, aah, aah."
Lynette,"Yeah, here. See? It's this little white thing. Look. It looks like a --"
Lynette,"Aw, jeez. It looks like a sesame seed."
Lynette,"Yeah, well, there's lots more where that came from."
Lynette,What'd Tammy want?
Lynette,"Measles, huh?"
Lynette,Tammy Brennan spent a fortune on Topher's party. She'd call in specialists from Switzerland before she'd let it be canceled.
Lynette,"Because she saw Porter scratching his head at school. They all did, and now word's getting around."
Lynette,"Well, it is for the rich bee-eye-tee-see-atch's--"
Lynette,#NAME?
Lynette,"It's been one day, and they've been disinvited to a birthday party. If rumors start flying, these boys can kiss campouts and pool parties goodbye."
Lynette,"Yeah, not so cool now, huh?"
Lynette,"Guys, we should be ashamed of ourselves for reveling in that woman's misery. That being said, Edie, please continue."
Lynette,I don't get it. I don't get who would pay Maisy for sex.
Lynette,Really.
Lynette,I'll call. Bree?
Lynette,The stakes were raised.
Lynette,I can't believe how lucky you were today.
Lynette,"Really? Wow, you're good."
Lynette,He played poker?
Lynette,Thank you.
Lynette,"Um, I'm not sure."
Lynette,Huh?
Lynette,"Okay. She's going through something, and I'm sure she'd prefer it to be private."
Lynette,"She's devastated about the breakup, and she hasn't left the house in days."
Lynette,Because it's personal. It's the kind of thing she would only want me to tell her friends.
Lynette,"Edie, if you want me to share stuff with you, you're gonna have to start being more supportive of Susan."
Lynette,"What do friends do? They call, they're sympathetic, they ask about the pain the other person is going through, and then they listen."
Lynette,Then it's good to know how to bluff.
Lynette,Nurse Abigail?
Lynette,I just wanted to tell you that the boys are now lice-free.
Lynette,"I just can't figure out how it happened. They get a bath every night. Trust me, it's the ugliest 15 minutes of the day."
Lynette,I keep thinking that maybe it was the petting zoo that I took them to last week. That llama was really iffy.
Lynette,Really?
Lynette,"I guess. Still, I can't help but feel a little guilty. After all, my kids started an entire lice outbreak."
Lynette,They didn't?
Lynette,"Oh. That is a load off my mind. Well, thank you."
Lynette,So which kid is it?
Lynette,Of course.
Lynette,"No, I don't. You're going to have to give me a name."
Lynette,"Here's the thing. Acting like parents won't assign blame is like pretending they don't keep score at pee-wee league games. It's human nature. If you don't give the moms someone to blame, they'll pick a scapegoat. I can't let my boys be the scapegoat."
Lynette,"I'm begging you. They've already been uninvited from a birthday party, a really big birthday party with a bouncy house and a hot dog stand and a clown."
Lynette,"For god's sakes, there's gonna be a magician. Tammy Brennan went all out."
Lynette,Yes.
Lynette,"Hey, Tammy."
Lynette,I see Topher's made a speedy recovery.
Lynette,"Yeah, sure, boys. Have fun."
Lynette,"Just so you know, I got Topher a set of bongo drums. I know you'll love them as much as he will."
Lynette,"No, not -- not -- not quite yet. Boys, keep bouncing. That's right. Keep bouncing. Oh, by the way, I spoke to Nurse Abigail. I know who patient zero is."
Lynette,How could you do that?
Lynette,And the best you could come up with was letting my kids take the fall?
Lynette,"Oh, please."
Lynette,That was not a smart thing to say.
Lynette,"I'm going to tell the truth to every mother out there, and then I'm gonna take back the bongos."
Lynette,"Too little, too late."
Lynette,"Well, why are you standing there? Get to it."
Lynette,"Um, hi. I, I wanted to introduce myself to your Mom. I'm Lynette Scavo."
Lynette,"Oh, I'm sorry! I thought--"
Lynette,Oh.
Lynette,"Oh hi. Nice to meet you, Lily."
Lynette,My twins talk about Matt all the time. We should set up a play date.
Lynette,I'd love to.
Lynette,"Even better, let's just keep it adults."
Lynette,So what did Mike say when he gave you the letter?
Lynette,You're a better woman than me. I would have ripped that open with my teeth. Aren't you dying to know what he wrote?
Lynette,Why?
Lynette,Didn't you once say you never mix business with pleasure?
Lynette,"Why wait, why don't we just rip it up now."
Lynette,She is so opening that letter.
Lynette,"Only for first time guests. Normally you'd be having, um, chicken fingers and cartoon shaped macaroni."
Lynette,Hey. Shut up.
Lynette,"Well, Lynette loves talking about Lynette, too."
Lynette,"I don't think we should be talking about Alisa with her, so--"
Lynette,It was really nasty and he wouldn't shut up either.
Lynette,I can't believe you said we'd play tennis with them.
Lynette,"Yeah, that's great. What am I gonna do?"
Lynette,"Well, obviously she needs to be told."
Lynette,"How can I ignore this? And I quote, 'It's not like she can hear.'"
Lynette,Excuse me!
Lynette,Are you saying I can't be tactful?
Lynette,Are you saying I'm not tactful?
Lynette,What a voice.
Lynette,"Are, are we supposed to be following them?"
Lynette,That's telling him.
Lynette,Sorry. I should have mentioned that my tennis is much better than my cooking.
Lynette,That was fun. You play really well.
Lynette,What's your problem?
Lynette,She's your wife. How can you talk about her like that?
Lynette,"All right, enough. If you've got issues with your wife, tell her."
Lynette,"Yeah, well it's not working too well if you have to unload on a perfect stranger, is it? If you're unhappy in your marriage, do something, instead of just complaining, 'cause frankly, I don't want to hear it!"
Lynette,Great.
Lynette,"Thanks."" ""I'll play with you."
Lynette,"Hey, Alisa, hey Lily, how are you guys?"
Lynette,"Um, sure. Here,boys. Stay right there."
Lynette,"So, how are you?"
Lynette,What?
Lynette,Why?
Lynette,"I'm sorry, What?"
Lynette,I'm sorry but I can't understand you. You're gonna have to talk slower.
Lynette,"Well, yeah!"
Lynette,"Yes, that's not exactly what I--"
Lynette,I didn't mean that you--
Lynette,"Alisa, come here."
Lynette,Are you sure you want to be saying these things in front of your daughter?
Lynette,"Lily, we're coming back."
Lynette,"Alisa, I am so sorry if I caused a problem. I just wanted to help."
Lynette,"Well, because--"
Lynette,"No, because your husband was being a total jerk!"
Lynette,"Yes, thank you. I know what she just said."
Lynette,"Tom, am I a bad person?"
Lynette,I don't know. I guess I just have it in my head that only bad people break up marriages and offend the handicapped.
Lynette,You did. Why do I do it? This compulsion to stick my nose where it doesn't belong. I mean--
Lynette,"Yeah, a lot of good it did her."
Lynette,"Oh, please."
Lynette,That's me. Never afraid to create a scene.
Lynette,You know what I admire you for? You find a way to compliment me when you could say 'I told you so.'
Lynette,"You just signed 'I told you so', didn't you?"
Lynette,"Because I'm having drinks with friends I used to work with and they never call and if I blow them off that's it. I'm dead to them. No, I can't call Patty Binks, because she steals things. Dammit, Christy, you're thirteen years old, you've got a lot of trips to the mall ahead of you. Ok, ok, I'm sorry. I'm sorry I raised my voice, I'm calm. I'm starting to think this is about money so what is it that'll make it worth your while? A hundred? That's extortion, there's no way in hell that I'm gonna. Hello, hello?"
Lynette,Hi. Hi.
Lynette,"Oh, um, my babysitter cancelled"
Lynette,"Please hear me out, this is important. Today I have a chance to rejoin the human race for a few hours, there are actual adults waiting for me with margaritas.Look I'm in a dress, I have make up on."
Lynette,"Oh for God's sake Bree, I'm wearing panty-hose."
Lynette,"Thank you, thank you. Alright in you go."
Lynette,"Bree, thanks again for watching my boys. You sure they weren't too much to handle?"
Lynette,What do you mean Porter had less fun? I'll raise.
Lynette,"Now when you say punishment, what exactly are you talking about?"
Lynette,You spanked my son?!
Lynette,"Tom and I don't believe in hitting our kids, I thought you knew that."
Lynette,"Yeah, you're right, Bree, I've got a lot to learn about parenting. And I feel so blessed to be getting sage advice from such an impeccable mother like you. I mean your kids turned out perfect, as long as you don't count Andrew. Where is he again, hum? Some kind of, uh, boot camp for juvenile delinquents."
Lynette,The hell I'm not.
Lynette,She spanked my son. I'm not apologising.
Lynette,"So help me, if you don't back me up on this I will lose it."
Lynette,"That is not the point, you don't spank other people's children."
Lynette,"Yeah, you're damned right she did. She could've tried something else, like a time out or she could have simply threatened to spank him."
Lynette,It does work. It does work most of the time.
Lynette,My mom used to beat the hell out of my sisters and me. And I won't do it. I will not become my mother.
Lynette,-We're screwed.
Lynette,"Yeah, yeah, I'm coming. What is it? Why aren't you guys brushing your teeth? Parker, what happened?"
Lynette,"No, no. I'll fish it out later, alright.? You're off the hook for tonight, but not you two so start brushing. Preston did you not hear me? I said start brushing your teeth."
Lynette,What are you doing? Don't. You. Dare.
Lynette,"Preston, don't listen to them. Back away from the toilet and no one gets hurt."
Lynette,"I mean it this time, these are not just words. If you do this, so help me."
Lynette,I will walk you over to Mrs Van Der Camp's and we all know what happens when she gets mad.
Lynette,Now go brush your teeth and I want them to sparkle. Go on.
Lynette,"Hey. Look, I just wanted to apologise."
Lynette,Thank you. It looks like Tom's got the mob under control. Do you want to have some coffee? Sit around? Bitch about our kids?
Lynette,Hey hey hey. Hey! Why are you stealing my garbage cans?
Lynette,"Oh, that's cute. That's great. Here, Give them here."
Lynette,"You want to talk about good neighbour etiquette, how about you hire a gardener to take care of that jungle you call a lawn."
Lynette,Then why don't you think about moving somewhere less expensive? Like a nursing home?
Lynette,Run by Germans. Hmm?
Lynette,And you know-Mrs McClusky?
Lynette,"Mrs McClusky, are you alright?"
Lynette,I'll get the door.
Lynette,"You're going to the hospital, Mrs McClusky. You're going to be fine."
Lynette,"Yeah, I'll come with you. Here I am."
Lynette,You're not going to die.
Lynette,"Mrs McClusky, You're back from the hospital already?"
Lynette,"Huh, well, I'm glad to hear you're alright."
Lynette,"Oh, Mrs McClusky, you don't have to."
Lynette,I don't know what to say. It's stunning. Thank you.
Lynette,I'd invite you in but-
Lynette,"OK, Tom, I will swing by the dry cleaners after I hit the market. Um, I don't know, Porter has a dentist appointment at 4 o' clock, so the, um, car might have to wait until tomorrow."
Lynette,"Okay, I love you too. Bye bye."
Lynette,"Um, Mrs McClusky, thank you, that is very nice."
Lynette,Now's not a good time. I'm on my way out and I have a tonne of errands.
Lynette,"No I can't. I'm sorry, but I have a lot of things to do."
Lynette,"Mrs McClusky, I won't have any time tomorrow."
Lynette,"Oh, for god's sake."
Lynette,"Here, you should take this back. I don't have a place for it."
Lynette,"Yes, and it was a beautiful gesture. Really. But I-"
Lynette,"Well, isn't she home? She usually doesn't go anywhere."
Lynette,Alright. Okay. Thank you.
Lynette,She never leaves her mail sitting out there. I mean how many times has she thrown ours away because we didn't pick it up the minute it came.
Lynette,"I don't know, Tom, I think something's happened to her."
Lynette,But if I'm wrong then I'm sucked into a two-hour conversation about bunions pilkingtons.
Lynette,"Six months from now when they find her mummified corpse at the bottom of the stairs what do I tell the kids? Oh yeah, I let Mrs McClusky die."
Lynette,"Hello? It's Lynette? Hello? Mrs McClusky? Mrs McClusky, are you alright?"
Lynette,"Uh, Mr Mullins had a spare. Why didn't you open the door?"
Lynette,Have you been taking your arthritis medication?
Lynette,Okay. Okay.
Lynette,Yeah.
Lynette,"You're a piece of work, you know that? Well, this is crazy, why'd they give you childproof caps?"
Lynette,First thing tomorrow I'll take you to the pharmacy and you can get you new bottles.
Lynette,"Let me tell you something: half of life is obligations. You don't want to go to your husband's company Christmas party, but you do. You don't want to sell candy so your kids' band can play piccolos, but you do. You attend your third cousin's wedding. You pick up the dry cleaning. That's life. Its obligation. And you are now my obligation. So tomorrow morning I'll pick you up and take you to the pharmacy."
Lynette,We don't have to be friends. But we're two human beings living on the same piece of earth. We could at least help each other out once in a while.
Lynette,And you know what. I am going to take this.
Lynette,I'll see you tomorrow morning.
Lynette,"Mrs McClusky, we're going to be late for the doctor."
Lynette,You forgot your Helprin file.
Lynette,"Oh, thank you. And you. You're here. In the office. Tom's office."
Lynette,"It uh, must have slipped his mind."
Lynette,"Well, I'll let you get back to work. I'll see you later."
Lynette,"I almost forgot, your file. Here."
Lynette,Three months?
Lynette,Were you ever going to tell me?
Lynette,Congratulations. You read me like a book. Why would you hire that woman?
Lynette,Tom!
Lynette,Do you still have feelings for her?
Lynette,"C'on, you can tell me. You still care about her, don't you, just a teeny tiny little bit?"
Lynette,"Well, you can't work with her."
Lynette,"Talk to Peterson, maybe he can get her transferred. Weren't you guys talking about setting something up in Belize?"
Lynette,"No. I'm serious. If she stays, I will haunt your office. I will bring you lunch everyday. I will bring the kids to visit. I will change diapers on your desk. Every birthday cake in the break room, every retirement party, I will be there. Watching her."
Lynette,"No, I wanted to see you."
Lynette,"Yeah, I'll check my book. So Annabel, do you have feelings for Tom?"
Lynette,You heard me.
Lynette,Watch your step. Tom and I are a team. Our marriage is rock solid. Nothing you ever do will break us up.
Lynette,"Edie, hi."
Lynette,"Wow, things are really coming along."
Lynette,It'll be worth it. You're doing an amazing job.
Lynette,"Look, you're basically a predator and I need your advice."
Lynette,"And I know Tom loves me, but I don't trust this woman. I think there's an agenda there. I don't know, maybe I'm being paranoid."
Lynette,Fantastic shape. She's gorgeous.
Lynette,I'm listening.
Lynette,I thought you said you didn't have any female friends?
Lynette,"Tom, we're having a dinner party. I'm thinking of inviting Annabel."
Lynette,"Excuse me. I need to get in here,so I can clear the plates."
Lynette,I'm good. Looks like we're got some company.
Lynette,"They never get to see you, let them stay up for a while."
Lynette,"She is an old, old friend of your daddy's."
Lynette,"Hold on, honey, grown ups are talking."
Lynette,You think?
Lynette,Good.
Lynette,Show?
Lynette,What's wrong with subtly reminding Annabel that you're happily married?
Lynette,I did not mean it that way.
Lynette,Keep your voice down!
Lynette,"Anyone is capable of anything. The first time we ever met, you were cheating!"
Lynette,It's a pattern of behaviour.
Lynette,"Well, what am I supposed to do? You hire your old girlfriend and you don't tell me for three months?"
Lynette,She's in the next room.
Lynette,I trust you.
Lynette,"Well, that's just something that wives say to their husbands."
Lynette,It's too late. You said it.
Lynette,Please do.
Lynette,You hired your old girlfriend and you didn't tell me for three months?
Lynette,"Oh, that's fine. I wanted to talk to you about something."
Lynette,"That's your car pool. You've got to go, never mind."
Lynette,It's nothing.
Lynette,It's just-
Lynette,We haven't had sex in ten days. And the longest we've ever gone before is nine.
Lynette,We started to but then *huh* you fell asleep.
Lynette,Whatever.
Lynette,"Yeah, he's just getting his briefcase."
Lynette,Bye.
Lynette,"Okay, you boys, it's seven o'clock. Time for bed."
Lynette,"I told you, honey, daddy and I have a special meeting tonight."
Lynette,I love you.
Lynette,Hi.
Lynette,What are you thinking?
Lynette,"Oh. Oh, it's probably baby drool."
Lynette,"There, now you have easier access."
Lynette,What?
Lynette,Yes. It soaked through a little. That is the nature of baby sick. Do you want me to wear a haz-mat suit or are you going to be okay?
Lynette,"You make me feel like I just got off the shrimp boat, for god's sake."
Lynette,Fine.
Lynette,"Okay, off!"
Lynette,"Oh , ha ha ha. Not funny, Tom."
Lynette,Tom!
Lynette,"No, I'm glad that you find my humiliation so entertaining."
Lynette,I was thinking that our marriage was in trouble and one of us should do something to fix it.
Lynette,"That's Annabel, how ironic."
Lynette,Because she now comes to our house everyday to remind you of what I'm not.
Lynette,"She's the fantasy, Tom, the hot woman that you work with everyday. With her manicured nails and designer outfits. I am the reality. The wife who never wears make-up and whose clothes smell like a hamper."
Lynette,"I used to be the fantasy. There was a time when I didn't need a maid's outfit because I knew I was enough for you, even wearing a smelly T-shirt. And clearly, that's no longer the case."
Lynette,"No, there's nothing to fix. We've changed. That's all I'm saying."
Lynette,You should go. You don't want to keep Annabel waiting.
Lynette,Hey.
Lynette,Tucked in tight.
Lynette,Sound asleep.
Lynette,"Tom, what is this?"
Lynette,Alright?I'm coming in.
Lynette,Oh my god!
Lynette,"You know, I kinda like it."
Lynette,No.
Lynette,"No, I'm not turning off the lights."
Lynette,No. nononono.
Lynette,Hey.
Lynette,"You told me Duggan's coming back to work today, I thought I'd do something special for him."
Lynette,What?
Lynette,"Tom, I don't care about you working with Annabel. I told you that. This is for Duggan. He had a heart attack. I don't care about Annabel."
Lynette,Huh. Speak of the devil. And I mean that.
Lynette,"Oh, yeah. I wanted to do something nice for Duggan."
Lynette,"Actually, it's fruit juice sweetened. Can I cut you? A piece?"
Lynette,She said she might be a little late. They already started moving a few of Mike's things over to her house.
Lynette,"Yeah, it's nice to see Susan so happy again."
Lynette,Mike's a decent guy.
Lynette,That's right. Did they ever explain that?
Lynette,"Yeah, that didn't walk into Mike's garage by itself."
Lynette,Yeah.
Lynette,"I know it seems like we're ganging up on you, but you're moving so fast we thought a sort of intervention was necessary."
Lynette,"Well, as happy as I am to see you, I actually have an agenda. I ran into someone last week who said you guys were looking to hire. Is that true?"
Lynette,"No, no, not me. I was actually thinking more about Tom."
Lynette,"Yeah, he's been thinking about making a move for a while. He kind of feels like he's done everything he can where he is now."
Lynette,"He's more then solid, Tom's ideas are spectacular. He's passionate about his work. His visual instincts are off the chart."
Lynette,"He's apples, I'm oranges, we excel in different areas. Trust me, you should give Tom a look."
Lynette,"Geez, Nat, you make me feel like some kind of shark. Ah, okay. You know, actually, if that's the kind of exec you're looking for--"
Lynette,"Yes, a very pretty shark."
Lynette,Hello?
Lynette,So how are you doing?
Lynette,"Yeah, and he's so young, he's gonna bounce right back."
Lynette,You're gonna lose it?
Lynette,"Yep, that'll do it."
Lynette,"Uh, you can, honey, If you can pay for it."
Lynette,"Just stay here with Penny for a second, okay?"
Lynette,Tom?
Lynette,"Tom, what are you doing?"
Lynette,"Well, it's the middle of the day, and shouldn't you be at work?"
Lynette,You did not.
Lynette,Could you talk to me for a second? I don't understand.
Lynette,"Okay. Okay. Could we go home and talk about this, please?"
Lynette,You're just gonna stay here and play games all day?
Lynette,Tom.
Lynette,"So, did you have a fun day?"
Lynette,"You know, I didn't tell you to quit."
Lynette,I don't know what to say.
Lynette,"Yes, I am sorry. I am so, so sorry. I didn't want to hurt you. But I was trying to protect our family. If you got a promotion, we never would have seen you. You would have been traveling all the -"
Lynette,What does that mean?
Lynette,"Oh, well, yeah. I think it would be good for you to take some time off."
Lynette,Huh?
Lynette,"Tom, that's--crazy."
Lynette,"Well, yes, yes, it is hard, but I, I love it, too, and I've been doing it for six years, and I haven't complained the entire time."
Lynette,We should talk about this seriously before we make any rash decisions.
Lynette,We should-- talk about this.
Lynette,Hey!
Lynette,"Oh, why on earth would you let them finger paint before breakfast?"
Lynette,You're right. I'm sorry.
Lynette,"Oh, I have a thousand things to do before that. Borrow a decent scarf from Bree, buy a lipstick I don't hate."
Lynette,"Aah! No! No! No, nobody touches Mommy, okay? I love you, I love your finger painting, but if you touch me with those messy hands, I will cut them off."
Lynette,Go on. Off. Good.
Lynette,"Who? me? I've been out of work for seven years, I'm a woman of a certain age in a business that values youth above all else. Why should I be nervous?"
Lynette,Thank you.
Lynette,"Uh, no. I can't. You're very, so--"
Lynette,Thank you. Here.
Lynette,"Oh, my cell phone."
Lynette,Apparently Rex's heart just gave out.
Lynette,"She said she was gonna call. She's got a lot of things to do, planning for the funeral, that sort of thing."
Lynette,Hi. What are you doing out here?
Lynette,"Aw, sweetie."
Lynette,I was a stay-at-home mom. I wish it had taken time off.
Lynette,A girl. And three boys.
Lynette,"Yeah, of course, they won't get in the way of the job because my husband's staying home with them from now on."
Lynette,"With all due respect, Nina, won't be an issue. I can leave home at home."
Lynette,"Are you kidding? This office is paradise. Grown-ups talking about grown-up things. No screaming, no vomiting, no boogers under the table. You're gonna have to drag me outta here kicking and screaming - weekends, holidays, whenever."
Lynette,"Well, that, that sounds great. Thank you."
Lynette,Okay.
Lynette,"Okay, let's get outta here. Tom?"
Lynette,What's the matter?
Lynette,Okay. Come on. Give me your feet.
Lynette,How's that? Is that better?
Lynette,"Don't do this to me. I don't have time to make a phone call, and I promised that woman I would not let the kids interfere with this job."
Lynette,"Remember that time when you were away in Tucson, and I had a 104 fever, but I still managed to take the kids trick-or-treating?"
Lynette,"Tom, being a mom is like being an E.R. doctor. There are no days off, so get up! Get up!"
Lynette,"Jeez, are you crying?"
Lynette,"Oh, for god sakes!"
Lynette,You!
Lynette,"Great. Listen, uh--"
Lynette,"Stu. You look like a bright, uh, responsible young man, and I bet you just love kids. Am I right?"
Lynette,Ah.
Lynette,Thanks so much for having me in.
Lynette,Thank you.
Lynette,"""I have. But when I moved over to Cenn and Simmons-"
Lynette,"Um, I got to do a broader range of campaigns."
Lynette,"Um--T-- uh, V--and--uh-- radio--uh, billboards."
Lynette,Could you excuse me for a minute?
Lynette,"Stu, you are an idiot. You're an idiot, an absolute idiot."
Lynette,"Hi. Guys, I'd like you to meet Penny. She gives me all my best ideas."
Lynette,It won't be an ongoing thing.
Lynette,Not until I change her diaper. Could you just give me two minutes?
Lynette,"Well, then watch me multitask."
Lynette,"Here's how I see it. You guys run a really good shop, but if you want your agency to go to the next level, you have to focus on two things. First, you've gotta win some awards. Do some P.S.A.s, pro bono stuff, whatever it takes, because whether they admit it or not, clients care about what's in your trophy case. Two, your web site. It's the first thing a client's gonna look at, and it's hard to navigate. There's no site map. It just wasn't built for people who grew up without computers. There. And third, I don't have a third. Yeah, so that's it."
Lynette,Seriously?
Lynette,"Well, all right!"
Lynette,"Okay, obviously, I'm gonna clean that up."
Lynette,Give it to her! Give it to her!
Lynette,"Oh, my god. I mean, I knew Mary Alice had killed herself over something big, but wow. Can you imagine living with that guilt?"
Lynette,"Makes you wonder, doesn't it?"
Lynette,Why on earth would you let them finger paint before breakfast?
Lynette,Wow. It's really pilin' up.
Lynette,Really?
Lynette,Two days.
Lynette,And why have I never seen the sparkling part?
Lynette,"See, that's what I would call a flaw in the system."
Lynette,I think I'm asking you to clean the house.
Lynette,"No. No, no, no, no. No. I'm not saying it has to be sparkling."
Lynette,"Please, don't take this the wrong way. I think you are doing a terrific job, but let's be clear. When you came home, it was to clutter. I mean, come on, this is more than that."
Lynette,I did. I had to load the dishwasher.
Lynette,"Yeah, I sorta did."
Lynette,"You know, for the sake of our marriage, please don't mention the system again."
Lynette,What in the world?
Lynette,And you didn't change them?
Lynette,"Oh, that's disgusting."
Lynette,"No, I can't respect that, and do you know why? It's stupid. I'm gonna get new sheets."
Lynette,Why are you yelling at me?
Lynette,Of course it is.
Lynette,Why are you fighting so hard to sleep on baby vomit?
Lynette,Being too lazy to change the sheets is not a principle.
Lynette,"No, Tom! Tom, no! I'm gonna change the sheets!"
Lynette,"No, you come on! Just get up! Get up!"
Lynette,"All right, fine! Fine! Fine! Fine! Ah!"
Lynette,Hello? Hi!
Lynette,Okay. Welcome to the Promised Land. Go on! There! Good job!
Lynette,Hi. Hi.
Lynette,I'm sorry. Am I interrupting?
Lynette,"I saw you walk in, and I've been meaning to call since the service, but work's been so crazy so--how are you doing?"
Lynette,"Well, you look amazing."
Lynette,"Absolutely. Well, I can't imagine what you're going through."
Lynette,"Well, I'm very sorry for your loss, too, Phyllis."
Lynette,"Oh, I'm so sorry. Is she gonna be okay?"
Lynette,I forgot.
Lynette,Okay.
Lynette,"Hey, sweet pea. Why? What's wrong?"
Lynette,"Oh, did he now?"
Lynette,Honey?
Lynette,I'm home.
Lynette,Hey.
Lynette,"It was good, but, more importantly, how was yours?"
Lynette,Yep.
Lynette,The sandwiches from yesterday?
Lynette,"Wow. So, um, I, I take it you took the rat outside?"
Lynette,You killed it?
Lynette,"Hey. Little guy. I just wanted to say I'm really sorry about what happened with the shovel. Neither one of us saw that coming. I know it's not much consolation, but you really helped my marriage. That's a lot for a little rat to accomplish in one lifetime. Well, it's getting late, so, hats off to ya!"
Lynette,"Hey, guys!"
Lynette,"Parker, guess what I got."
Lynette,School supplies.
Lynette,"Yeah, and the best part of it is I got you a really cool backpack."
Lynette,"So on your first day of school, you and your dad can find your cubby and you can hang it up."
Lynette,"Actually, your dad's gonna take you to school on your first day."
Lynette,"Yeah, well, honey, I have to work. Mommy's boss is a mean, mean lady and if I miss work, I'll lose my job and then we won't have any money to buy food. Honey, you gotta believe me, if I could be there, you know that I would."
Lynette,All right. I didn't know it was that important to you. I will talk to my boss and I will see what I can do.
Lynette,"Well, hey, when a kid's that good, you gotta give him his due."
Lynette,"Stu, isn't that the new video conference setup?"
Lynette,"Hey, Nina."
Lynette,"Uh, about tomorrow morning--"
Lynette,You know how the first hour of the morning meeting is always so slow? 'Cause I've got this thing--
Lynette,"I know, I promised I wouldn't do this, but Parker really needs me to be there on his first day of kindergarten. He's so freaked out I can't be there."
Lynette,"Because we can't escape the fact that I have kids. I love my job, but to be fair, there's gotta be some balance."
Lynette,Okay. Good point. And I'm sorry about your hair. I can see why you're upset.
Lynette,"Not now, Stu. Hang on a sec."
Lynette,This system is gonna let mommy be with you on your first day of school. The resolution is fantastic.
Lynette,"Parker, honey, can you hear me? Tom, why isn't he talking?"
Lynette,"Oh, hey, honey, this is so exciting. Your first day of school. You're going to make so many friends."
Lynette,"Uh, right, yeah. I'm going to be right there."
Lynette,"Honey, I'm gonna be right back."
Lynette,Right back.
Lynette,"Damn. I forgot my prospectus. Any extra copies? No? Oh, I'll be right back."
Lynette,"Hi, I'm back. How's he doing?"
Lynette,"Oh, honey, I'm here. I'm here. You can show me your cubby now."
Lynette,"Okay. I'll be back in two seconds, sweetie."
Lynette,Ladies' room.
Lynette,"Nina, nature is calling."
Lynette,Yes!
Lynette,"Bill on delivery, yes!"
Lynette,"No, no, I'm just, I'm very excited. It's a really good plan. Yeah."
Lynette,"And that's why we packed you extra cookies so you could share with all your new friends, remember?"
Lynette,"You're gonna be great, Parker. I love you."
Lynette,Yeah.
Lynette,Dad's gonna take you.
Lynette,You couldn't have given them coffee or something? I just feel like I'm missing out on their lives entirely.
Lynette,"I'm sorry, who?"
Lynette,Is that why he's sleeping with an umbrella?
Lynette,When did this start?
Lynette,And you don't find it odd that Parker's new nanny made her appearance right at the time I went back to work?
Lynette,"I agree with you to a point when they're flying kangaroos or giant robots, not surrogate mommies."
Lynette,"I hope you're right. At the risk of sounding too sensitive,"" ""How come she gets a bigger portion?"
Lynette,"Hey buddy, wake up sleepyhead. Parker. Hi, hi pal. What do you say you and me go get some donuts, okay, before mommy has to go to work. Yeah?"
Lynette,"Come on, come on, come on, come on, come on."
Lynette,"All right. Ah. So, what do you think you are going to have, huh? Jelly? Cause I think I'm gonna have a bear claw."
Lynette,"What? Oh, um. Well, since I'm here, maybe she could just relax in the house for a little while, okay?"
Lynette,Okay.
Lynette,"Hello, Mrs. Mulberry. Don't forget to buckle up."
Lynette,Here we go.
Lynette,"Well, Parker, we don't have time."
Lynette,I'm looking for Parker's umbrella. Have you seen it?
Lynette,Thank you for that.
Lynette,"I couldn't find Mrs. Mulberry's umbrella so I brought her her sun hat instead, all right? And, here we go."
Lynette,What?
Lynette,"Well, why didn't Mrs. Mulberry volunteer that information before I turned your room upside down looking for it, hmm?"
Lynette,"No! I'm not going to get the damn umbrella! I'm so sorry, sweetie. I am not mad at you."
Lynette,What are you doing?
Lynette,I'm so sorry I couldn't get here sooner. I forgot my husband had to take our youngest to the pediatrician--
Lynette,"So, what did Parker do?"
Lynette,Yes. We've met.
Lynette,Oh. That must have been ugly.
Lynette,"Oh, I am so sorry."
Lynette,No. No. Why?
Lynette,Uh huh.
Lynette,Thank you.
Lynette,I couldn't have imagined how much going back to work would upset Parker.
Lynette,"Tom, he attacked a teacher with an umbrella."
Lynette,I don't know. Maybe I shouldn't be working.
Lynette,Maybe I can change my work schedule. Try to get some flex time.
Lynette,"No! No, no, no, no, no! It would help if you came up with some ideas."
Lynette,Hugs?
Lynette,That'll fix everything? Hugs?
Lynette,Hi.
Lynette,Shut up.
Lynette,"Hey, buddy. You busy?"
Lynette,"Well, isn't she nice. It's time for bed, so I'm gonna tuck you in, okay?"
Lynette,"I know things have been hard for you since I started back to work, but it is just as hard for me to be away from you. And, you just have to remember that even when I'm not around, my love for you is real. You may not be able to see it, but it's not imaginary like Mrs. Mulberry. It's real. Okay, honey?"
Lynette,Parker!
Lynette,Parker.
